Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1771833834	253	1198556	1208828	0	1350036	34545	7200768	132	0	696	12	696	12	60	191	3	3
1771833836	255	1198556	1208828	0	1350036	34545	7200768	132	0	696	12	696	12	60	193	3	3
1771833838	257	756102	766364	0	1218960	34545	7200768	132	0	696	12	696	12	60	194	3	3
1771833840	259	1067490	1077752	0	1218960	34545	7200768	132	0	786	13	786	13	61	196	3	3
1771833842	261	1067490	1077752	0	1218960	34545	7200768	132	0	786	13	786	13	61	198	3	3
1771833844	263	1067490	1077752	0	1218960	34545	7200768	132	0	828	14	828	14	61	200	3	3
1771833846	265	1067490	1077752	0	1218960	34545	7200768	132	0	870	15	870	15	61	202	3	3
1771833848	267	1067490	1077752	0	1218960	34545	7200768	132	0	870	15	870	15	61	204	3	3
1771833850	269	693058	703320	0	1218960	34545	7200768	132	0	870	15	870	15	61	206	3	3
1771833852	271	1067490	1077752	0	1218960	34545	7200768	132	0	870	15	870	15	61	208	3	3
1771833854	273	373350	383612	0	1218960	34545	7200768	132	0	870	15	870	15	62	209	3	3
1771833856	275	1067490	1077752	0	1218960	34545	7200768	132	0	870	15	870	15	62	211	3	3
1771833858	277	1067490	1077752	0	1218960	34545	7200768	132	0	870	15	870	15	63	212	3	3
1771833860	279	207846	218108	0	1218960	34545	7200768	132	0	870	15	870	15	63	214	3	3
1771833862	280	469914	480176	0	1218960	34545	7200768	132	0	870	15	870	15	63	215	3	3
1771833864	282	1067490	1077752	0	1218960	34545	7200768	132	0	870	15	870	15	64	217	3	3
1771833866	285	375206	385468	692284	1218960	34545	7200768	132	0	870	15	870	15	66	217	3	3
1771833868	287	1067490	1077752	0	1218960	34545	7200768	132	0	870	15	870	15	67	218	3	3
1771833870	289	1067490	1077752	0	1218960	34545	7200768	132	0	870	15	870	15	68	219	3	3
1771833872	291	609674	619936	0	1218960	34545	7200768	132	0	870	15	870	15	68	221	3	3
1771833874	293	1067490	1077752	0	1218960	34545	7200768	132	0	870	15	870	15	69	222	3	3
1771833876	295	1063406	1073668	0	1218960	34545	7200768	132	0	870	15	870	15	70	223	3	3
1771833878	297	997302	1007564	0	1218960	34545	7200768	132	0	870	15	870	15	70	224	3	3
1771833880	299	223736	234008	843744	1218960	34545	7200768	132	0	870	15	870	15	71	226	3	3
1771833882	301	681970	692232	0	1218960	34545	7200768	132	0	870	15	870	15	72	227	3	3
1771833884	303	1198566	1208828	0	1350036	34545	7200768	132	0	870	15	870	15	73	227	3	3
1771833886	305	1198566	1208828	0	1350036	34545	7200768	132	0	870	15	870	15	73	229	3	3
1771833888	307	1198566	1208828	0	1350036	34545	7200768	132	0	870	15	870	15	73	231	3	3
1771833890	309	1198566	1208828	0	1350036	34545	7200768	132	0	870	15	870	15	73	233	3	3
1771833892	311	1198566	1208828	0	1350036	34545	7200768	132	0	870	15	870	15	73	235	3	3
1771833894	313	1067490	1077752	0	1218960	34545	7200768	132	0	870	15	870	15	74	237	3	3
1771833896	315	1067490	1077752	0	1218960	34545	7200768	132	0	870	15	870	15	74	239	3	3
1771833898	317	1067480	1077752	0	1218960	34545	7200768	132	0	870	15	870	15	74	241	3	3
1771833900	319	1067480	1077752	0	1218960	34545	7200768	132	0	870	15	870	15	74	243	3	3
1771833902	321	1067490	1077752	0	1218960	34545	7200768	132	0	870	15	870	15	74	245	3	3
1771833904	323	1067490	1077752	0	1218960	34545	7200768	132	0	960	16	960	16	74	247	3	3
1771833906	325	1008146	1018408	0	1218960	34545	7200768	132	0	960	16	960	16	74	249	3	3
1771833908	326	1067490	1077752	0	1218960	34545	7200768	132	0	960	16	960	16	74	250	3	3
1771833910	329	1067490	1077752	0	1218960	34545	7200768	132	0	1044	18	1044	18	75	252	3	3
1771833912	331	194578	204840	0	1218960	34545	7200768	132	0	1044	18	1044	18	75	254	3	3
1771833914	333	1067490	1077752	0	1218960	34545	7200768	132	0	1044	18	1044	18	76	255	3	3
1771833916	335	137298	147560	0	1218960	34545	7200768	132	0	1044	18	1044	18	76	257	3	3
1771833918	337	618978	629240	0	1218960	34545	7200768	132	0	1044	18	1044	18	76	258	3	3
1771833920	339	1067490	1077752	0	1218960	34545	7200768	132	0	1044	18	1044	18	78	259	3	3
1771833922	341	1067490	1077752	0	1218960	34545	7200768	132	0	1044	18	1044	18	79	260	3	3
1771833924	343	1067490	1077752	0	1218960	34545	7200768	132	0	1044	18	1044	18	80	261	3	3
1771833926	345	1067490	1077752	0	1218960	34545	7200768	132	0	1044	18	1044	18	80	263	3	3
1771833928	347	1067490	1077752	0	1218960	34545	7200768	132	0	1044	18	1044	18	81	264	3	3
1771833930	349	1067490	1077752	0	1218960	34545	7200768	132	0	1044	18	1044	18	82	265	3	3
1771833932	351	1067490	1077752	0	1218960	34545	7200768	132	0	1044	18	1044	18	83	266	3	3
1771833934	353	1067490	1077752	0	1218960	34545	7200768	132	0	1044	18	1044	18	83	267	3	3
