Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1771834980	385	26469	45644	0	284020	33502	307200	144	0	1044	18	1044	18	0	1538	5	5
1771834982	387	26469	45644	0	284020	33502	307200	144	0	1044	18	1044	18	0	1546	5	5
1771834984	389	26469	45644	0	284020	33502	307200	144	0	1044	18	1044	18	0	1555	5	5
1771834986	391	26469	45644	0	284020	33502	307200	144	0	1044	18	1044	18	0	1563	5	5
1771834988	393	26478	45644	0	284020	33502	307200	144	0	1044	18	1044	18	0	1571	5	5
1771834990	395	26478	45644	0	284020	33502	307200	144	0	1044	18	1044	18	0	1579	5	5
1771834992	397	26478	45644	0	284020	33502	307200	144	0	1044	18	1044	18	0	1587	5	5
1771834994	399	26478	45644	0	284020	33502	307200	144	0	1044	18	1044	18	0	1595	5	5
1771834996	401	26478	45644	0	284020	33502	307200	144	0	1044	18	1134	19	0	1603	5	5
1771834998	403	26478	45644	0	284020	33502	307200	144	0	1134	19	1134	19	0	1611	5	5
1771835000	405	26478	45644	0	284020	33502	307200	144	0	1134	19	1134	19	0	1619	5	5
1771835002	407	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1626	5	5
1771835004	409	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1634	5	5
1771835006	411	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1642	5	5
1771835008	413	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1650	5	5
1771835010	415	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1658	5	5
1771835012	417	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1666	5	5
1771835014	419	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1674	5	5
1771835016	421	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1682	5	5
1771835018	423	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1691	5	5
1771835020	425	26465	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1699	5	5
1771835022	427	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1707	5	5
1771835024	429	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1715	5	5
1771835026	431	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1723	5	5
1771835028	432	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1730	5	5
1771835030	435	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1738	5	5
1771835032	437	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1746	5	5
1771835034	439	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1754	5	5
1771835036	441	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1762	5	5
1771835038	443	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1771	5	5
1771835040	445	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1779	5	5
1771835042	447	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1787	5	5
1771835044	449	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1795	5	5
1771835046	451	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1803	5	5
1771835048	453	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1811	5	5
1771835050	455	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1819	5	5
1771835052	457	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1827	5	5
1771835054	459	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1835	5	5
1771835056	460	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1842	5	5
1771835058	462	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1850	5	5
1771835060	465	26478	45644	0	284020	33502	307200	144	0	1218	21	1218	21	0	1858	5	5
1771835062	467	26478	45644	0	284020	33502	307200	144	0	1308	22	1308	22	0	1866	5	5
1771835064	469	26478	45644	0	284020	33502	307200	144	0	1308	22	1308	22	0	1874	5	5
1771835066	471	26478	45644	0	284020	33502	307200	144	0	1392	24	1392	24	0	1882	5	5
1771835068	473	26478	45644	0	284020	33502	307200	144	0	1392	24	1392	24	0	1890	5	5
1771835070	475	26478	45644	0	284020	33502	307200	144	0	1392	24	1392	24	0	1898	5	5
1771835072	477	26465	45644	0	284020	33502	307200	144	0	1392	24	1392	24	0	1907	5	5
1771835074	479	26478	45644	0	284020	33502	307200	144	0	1392	24	1392	24	0	1915	5	5
1771835076	481	26478	45644	0	284020	33502	307200	144	0	1392	24	1392	24	0	1923	5	5
1771835078	483	26478	45644	0	284020	33502	307200	144	0	1392	24	1392	24	0	1931	5	5
